ra,dec,e1,e2,w,z_src
220.516598441,-0.094097508017,-0.1026,0.4968,7.3323,1.29
224.633801864,0.168653011212,0.4521,-0.2798,9.5922,0.54
217.531000448,-2.32484293799,-0.3635,0.5703,13.9842,0.08
224.512152692,0.934025777444,-0.2344,-0.0056,15.4729,0.15
224.871250852,-0.771016149794,0.2755,0.355,2.8772,0.82
216.022714321,-0.844375905865,-0.0069,0.0944,14.5438,0.03
224.826080215,-0.650134553989,0.1145,-0.4294,3.9212,1.3
217.041916675,1.35041693276,0.086,0.6844,4.9246,0.62
217.85177675,-0.499973029079,-0.2017,-0.3135,10.7318,0.57
220.051401346,-0.528561116055,0.0622,0.22,15.563,0.2
223.81877568,2.83467802644,0.0847,0.1766,14.5482,0.12
221.154947142,2.60162826296,0.56,0.1648,15.5629,0.45
215.847534064,-0.845018047112,0.13,0.3253,7.8162,1.29
218.563738272,-2.28659177057,-0.3259,0.4437,14.908,0.47
213.35802792,-1.61650302968,-0.3922,0.084,7.0865,0.74
218.227124997,0.396948295731,0.2626,-0.0986,14.7822,0.24
224.492112058,0.331586712483,0.2906,-0.0991,11.3924,0.71
214.741473816,2.86340471053,-0.4033,0.3118,0.3362,0.76
216.123046976,1.32775725008,0.4807,0.3178,12.4103,0.53
222.765074695,2.4981180178,0.1569,0.0939,6.5128,0.76
216.904223151,-0.242971076729,-0.3224,0.1915,15.2542,0.56
221.643009049,2.68443005479,-0.0746,-0.0386,9.7769,0.88
213.320810114,2.22716071806,0.4658,0.0522,4.5704,0.62
222.39086378,0.825336083006,-0.041,-0.396,7.3477,0.46
219.072111344,0.710435544765,0.1918,0.0186,4.404,0.73
222.166287423,-2.7405284119,-0.6078,0.0631,12.0146,0.78
211.94547314,-2.65670390696,0.6572,0.2491,2.6728,0.88
222.021779856,0.189862615537,-0.1797,-0.312,5.0693,0.67
216.068958602,0.43794106817,-0.1076,0.3694,2.0959,0.18
211.405552341,0.507631681862,0.3278,0.05,1.235,0.35
211.102208738,-2.15569579009,-0.2029,0.0221,15.267,0.27
222.8264086,1.00307787305,-0.1635,-0.0066,15.2862,0.59
219.04829697,-2.63439261442,0.0308,-0.2713,1.0651,1.29
218.438713328,-2.57095242385,-0.4726,0.4642,14.744,0.33
221.650366255,-0.77860807708,-0.4619,0.0229,14.5874,0.61
216.440954275,-2.81276982248,0.1067,-0.2635,12.2571,0.62
216.814036013,-0.667700334597,-0.3146,-0.5555,15.1336,0.15
216.355774889,2.52007572331,-0.0549,-0.6492,13.2227,0.33
214.458740639,-1.66579869965,0.5228,0.1452,14.6804,0.13
218.911308237,2.62909983913,0.1632,0.1598,15.45,0.59
224.397381137,-0.628635293792,-0.481,-0.1923,0.4444,1.18
213.911770572,-0.140969151115,-0.3248,0.5692,11.8034,1.02
210.666370889,-0.456491642591,-0.2961,0.1821,14.7134,0.15
217.724743676,0.938131858097,-0.0407,0.0837,7.9309,0.18
212.487964566,-2.03840794296,-0.4644,-0.562,1.6431,0.87
215.517991862,-2.0579004336,0.4861,0.0224,1.8252,0.24
218.766861094,-2.30102255731,-0.2783,0.0046,15.5629,0.69
215.440625705,2.74111106676,-0.2795,0.0067,15.036,0.46
222.510798423,-0.067992145171,0.1798,-0.5946,2.219,0.88
210.542729785,-0.860149785136,-0.0802,0.6793,14.6892,0.33
215.326546737,1.46855896267,-0.448,0.3317,13.228,0.72
220.857863389,-2.14832660689,0.0236,-0.22,7.7735,0.14
224.21493696,-1.74294539668,0.4078,0.6165,1.2565,0.57
224.028546861,2.70049067052,0.1664,0.4902,6.7284,0.55
224.916215342,-2.65394419963,0.0011,0.554,1.0802,0.66
219.769411356,-0.006849568294,-0.2137,0.3476,3.9229,0.15
213.782751682,-1.73828219787,-0.0137,-0.4872,14.0192,0.26
214.68029305,2.75843384693,0.1569,-0.0638,8.3806,0.79
223.883170169,0.634815584422,-0.2319,-0.6695,15.2624,0.12
218.044650386,-2.2731607403,0.5985,-0.0892,6.8006,0.5
214.249558162,2.10929744813,-0.2489,-0.3853,12.6507,0.57
210.852037277,0.668427875008,0.5031,0.286,4.1799,0.86
215.740081018,1.92371132181,-0.1091,0.2804,4.98,0.18
222.227340247,-1.8620303293,-0.1001,0.0333,14.1153,0.48
216.065658121,-1.49143892434,0.4767,0.026,15.563,0.15
223.191835775,-0.710390799901,0.44,-0.0318,14.1328,0.3
212.728915256,1.72400715499,-0.6006,0.2503,13.5801,0.33
210.599344959,-0.619366068537,-0.495,0.0273,15.5015,0.36
219.01248499,2.51190655964,0.0597,-0.0119,15.4477,0.32
222.585426024,-1.66143105227,0.3936,0.6501,13.7343,0.26
223.529373256,0.419532566018,0.0148,0.0008,15.4223,0.42
216.860519164,-0.833453216357,0.6301,0.3927,5.5136,0.65
213.215004683,1.37091392442,-0.2106,-0.6013,0.1066,0.59
212.10717304,-2.67951587993,0.411,-0.5299,9.0083,0.9
211.799397551,-1.41391622783,-0.1888,-0.0563,11.6562,0.14
217.40220161,1.34570324485,-0.0445,-0.4943,15.4912,0.45
211.696349708,0.591646567187,0.0917,-0.0209,14.4073,0.2
215.792083344,-2.12552011426,0.3393,-0.086,14.4317,0.78
224.296037563,-1.75871725948,0.5765,-0.2764,7.027,0.3
224.148672746,2.23620638477,-0.1485,0.3577,8.4439,0.14
210.778936905,1.72880148279,0.0016,0.1174,15.4192,0.79
216.587827999,1.59421875622,0.0032,-0.3683,12.232,0.17
212.135957909,0.16167625163,-0.213,0.5479,14.5878,0.18
213.153595277,2.49630129056,0.3978,-0.0269,6.7921,0.54
213.451942857,1.08325402231,-0.3254,-0.3998,15.4801,0.16
212.505571997,1.30007235943,0.282,-0.2353,15.4285,0.12
217.821446192,2.01389785443,-0.179,0.0315,0.4166,0.6
217.035899462,0.052450845405,-0.2154,-0.3998,7.5983,0.21
211.063363652,-2.64756029717,0.1538,-0.1886,15.4563,0.13
224.455194838,-2.09343246806,-0.2952,0.6954,1.0884,0.15
216.169322231,2.88065494734,0.0952,0.3682,13.4447,0.3
222.380185621,1.57714480351,0.4653,-0.5389,14.1216,0.86
221.844010817,-2.00517472959,-0.0047,0.3976,12.1478,0.68
224.522544044,-0.920635274607,0.1673,0.1863,15.4814,0.3
214.80528252,-0.068122183957,0.1869,-0.0645,11.8917,0.75
220.79639097,-0.539306630945,0.395,-0.3453,12.1987,0.17
220.415338408,1.31715906582,-0.0452,-0.001,15.3526,0.67
218.643776155,-0.042188788014,-0.3385,0.544,15.4564,0.23
216.136787434,-2.42151283205,-0.3791,0.3556,12.5184,1.06
217.761204714,-2.97372675922,0.2356,-0.325,13.5265,0.17
219.417772544,2.40023158437,0.0296,0.2382,15.5188,0.3
218.443510532,-0.130419156123,-0.25,-0.3679,5.2578,0.14
210.923021497,0.159045877783,-0.089,-0.4401,0.7465,0.65
221.376183232,2.24066059426,0.335,-0.1226,10.2301,0.3
223.281349095,-2.26670776746,0.2527,0.3282,8.787,0.74
218.649564973,-0.502455519495,0.0527,0.0344,4.428,0.47
215.647679151,-1.09034715263,-0.5254,-0.0652,3.5416,1.36
223.599873349,-2.992549816,0.2728,-0.4203,15.5001,0.23
216.707541576,-2.83464446626,-0.1237,0.4051,0.3717,0.33
216.328076895,-1.81993162711,0.1683,-0.0727,13.4943,0.73
212.901566711,-2.76974371375,0.7812,-0.1216,15.1243,0.32
216.874735484,-1.1911737148,0.4498,0.0177,0.7754,0.1
223.088500384,0.828421925756,-0.2074,0.3961,7.3445,0.52
220.366962256,2.37842876401,-0.0848,-0.1244,4.5079,0.39
222.566390998,0.610277444528,-0.0894,-0.1991,14.3364,0.64
216.021730852,-0.968140888176,0.0527,-0.0573,15.2546,0.16
215.27705392,-1.48922235562,0.1691,0.1875,6.6016,0.7
213.367549764,2.77848790792,0.679,0.1241,15.3816,0.25
218.883004221,-2.49030456782,-0.1422,0.5841,12.1818,0.68
213.332280096,-1.3099453953,-0.1096,-0.4253,11.7479,0.33
210.416390363,2.84470316533,-0.1567,-0.2593,12.7025,0.47
223.063966375,2.74367841423,-0.286,-0.5077,1.1267,0.21
218.172718,-0.703419325795,0.02,0.0456,15.3082,0.44
212.852274802,2.11011535741,-0.2349,0.145,14.4267,0.73
212.135224331,0.643041392748,0.0445,0.1006,13.6447,0.13
219.249432314,-2.95601766606,-0.3833,-0.3748,4.9753,1.18
211.533200474,0.313667907411,0.3048,0.3187,1.3925,1.2
210.832337872,2.54951185883,0.0821,0.0126,15.3501,0.64
210.864514077,-1.73561355111,-0.3731,0.339,15.2483,0.28
210.599562473,1.3748593594,-0.4023,-0.2696,4.1377,0.83
214.083606348,-0.610054311868,-0.248,-0.1368,11.2678,0.8
216.4433832,-0.102066842386,-0.2234,0.0177,15.4098,0.64
221.841677239,2.2517413313,-0.0497,0.1493,0.9036,1.03
218.697060436,1.52062422845,-0.6084,0.0936,14.5157,0.61
215.302796026,-2.21521500146,0.4826,-0.012,5.3996,0.76
211.787033666,2.03357201816,0.053,0.1767,12.9548,0.21
213.155833444,-0.768397530405,-0.4328,-0.3977,8.7295,0.39
223.61435268,0.842041936547,-0.1944,0.2728,2.8105,0.16
213.979857631,-1.43279081494,-0.1039,-0.1215,14.7183,0.25
217.163163822,-0.627903921111,0.3027,-0.1432,13.6077,0.12
215.841928004,-0.120532923733,0.3238,-0.0206,14.3397,0.68
218.40963872,-1.3853325018,0.0885,-0.1734,14.5267,0.27
222.41637687,2.48376188381,0.3135,0.537,4.2643,0.86
221.050731704,-1.31860171121,-0.3876,0.2248,13.0497,0.65
217.516944659,-2.58234675506,0.5276,0.5701,15.0467,0.43
213.473184802,1.81732998781,-0.0262,-0.7639,14.9234,0.18
214.597274581,-0.622590728772,-0.0856,0.278,14.5542,0.39
212.347834235,-1.27282935337,0.2202,0.1005,15.0195,0.72
220.533692945,-0.122004884765,0.0987,0.3992,14.9207,0.05
214.313076839,2.64837525697,-0.1747,-0.269,14.5008,0.57
213.890571727,-0.025586197028,0.3827,-0.0433,13.6749,1.02
214.34196342,-1.58081789432,0.6722,0.0281,5.4428,1.36
215.988029995,-0.315689489793,0.0352,-0.5038,1.6672,1.09
221.976076663,-2.34827088489,-0.0714,-0.4448,3.0833,0.84
218.183130841,2.76115653777,-0.2713,0.3966,3.2554,0.35
221.357658366,1.4937417503,-0.0293,0.104,2.1174,0.54
224.795740173,-0.793222442729,0.0006,-0.0357,13.4423,0.73
212.824287628,0.397643490955,-0.5293,-0.2175,4.5759,0.78
220.42643974,-2.01083114809,-0.2617,-0.4455,15.5052,0.18
211.753979871,1.27794480246,-0.3475,-0.2541,5.7914,0.3
222.968546158,-2.18935961012,-0.2092,0.3263,4.3231,0.78
221.621941937,-0.655896161626,-0.1928,-0.3301,1.4311,0.33
215.294057832,0.934297926955,-0.3338,0.565,14.0211,0.3
217.273976689,-2.9370132565,0.0283,-0.0638,15.4098,0.31
217.937617659,-2.06227544137,0.0698,0.1777,2.9485,0.63
216.539612522,-2.56325935518,0.4943,0.0954,13.8613,0.67
218.308117852,-0.957760794222,0.5352,-0.4462,3.585,0.48
215.800860873,-2.0621739616,-0.0376,-0.0277,15.1617,0.39
214.422164295,2.39128280757,-0.046,-0.0616,14.7736,0.25
218.998258667,-2.06266925998,0.636,0.1091,1.7367,0.73
215.49373319,-2.99342698236,-0.0253,-0.1763,2.759,0.24
222.78535863,-2.96068194366,0.1572,-0.1298,15.4645,0.62
213.815164173,-1.25189464562,0.1713,0.4067,1.6559,0.35
219.14686399,-0.701014968795,0.373,0.0118,5.9139,0.8
213.726584852,-1.16962783547,0.1571,-0.0649,13.8328,0.58
217.469422258,0.160266971575,-0.1297,0.0752,13.0851,0.29
215.239741011,-0.587027422475,0.1919,-0.1631,2.8349,0.39
212.193063624,-0.208208043082,-0.3136,-0.577,11.0191,0.15
218.45481911,2.29547340526,-0.3091,-0.334,1.9624,0.15
222.155315096,1.3223509498,0.0043,-0.1204,14.526,0.57
213.595694334,-1.22731747955,0.1255,-0.512,4.2775,0.17
210.712446166,-1.08337932638,-0.1885,-0.2268,4.5628,0.58
211.739916108,0.729378712865,0.0765,0.0742,10.4372,0.35
218.484030123,-1.57000813985,-0.1982,-0.4848,14.3722,0.47
217.511976587,1.59400943861,-0.0528,0.0379,15.3573,0.31
220.901938287,-0.783805924015,0.6542,-0.3595,0.5229,0.12
220.851691368,-1.44228230365,-0.7714,0.1639,15.4562,0.13
212.589918923,2.17099336008,-0.1927,0.2137,11.0619,0.57
217.718960057,2.09418410164,-0.3414,0.132,10.6043,0.63
216.916932183,0.626054889787,-0.0838,-0.3581,9.7811,0.67
212.457179122,2.17314528998,-0.0287,0.0196,15.0005,0.75
215.408757237,1.02599034326,0.0643,-0.1056,11.9193,0.74
216.33198383,2.89525904743,-0.02,-0.0896,10.6921,0.87
210.84586465,1.29204887258,-0.3492,-0.0298,8.6055,0.42
217.683700217,-0.456450045435,0.5121,0.5954,15.275,0.62
210.770058823,0.682081668574,0.0627,-0.2514,14.9398,0.82
217.44068344,-0.063672692565,-0.2634,0.0404,15.563,0.45
215.088524311,2.86379489233,0.0662,0.5447,3.5743,0.98
215.508133213,-0.440817162273,-0.0039,0.0497,15.272,0.36
222.399748738,2.83530532731,0.1946,0.1174,15.0558,0.53
214.895518526,0.134024499177,-0.0854,0.0035,15.5404,0.24
213.148001189,0.453517317565,0.1864,-0.3762,13.1539,0.82
216.66451189,0.826243894881,-0.3732,-0.4979,10.9055,1.04
216.863336722,-2.10736689955,-0.5087,-0.2885,1.1399,0.89
221.307171028,2.27977184596,-0.0289,0.0247,14.7212,0.46
222.651760042,1.64975665105,-0.1318,0.0498,14.1513,0.32
215.005975992,-1.84398618514,-0.1153,-0.1969,3.4651,0.83
218.726457868,2.04909672772,0.5401,-0.1931,10.5802,0.46
215.635268129,2.12544248318,-0.3551,0.0531,4.0365,0.19
221.90147545,-1.45696217748,0.2084,-0.0115,13.7308,0.54
214.222978989,-2.84130892406,0.0981,-0.1503,15.0101,0.59
222.986949141,-1.24810766338,-0.5024,-0.4023,5.5254,0.9
216.805426433,1.16176498576,-0.1819,-0.4805,5.7662,0.83
223.085440665,-0.85746302367,0.4038,-0.1115,14.1195,0.76
219.204055485,-1.65345051141,-0.2964,0.0312,4.166,0.33
224.800063971,-0.178500916529,0.6156,0.026,8.8285,0.47
213.085092639,0.432914986222,0.2299,-0.0243,6.6494,0.17
212.203244789,-0.316428972014,-0.0992,0.0179,12.1538,0.22
217.39812385,2.32635607056,0.0714,-0.1605,7.7977,0.6
218.810649574,-0.211562633351,0.606,-0.3474,8.0752,0.78
214.167566647,2.60732238391,0.0646,-0.5178,6.3539,0.89
222.396055981,-0.075938290732,0.1397,0.4302,6.4564,0.53
211.060148157,-1.59945787701,-0.0184,0.1049,15.563,0.34
210.532106172,-2.55203061316,0.2342,-0.4357,0.605,0.65
212.559059942,-2.91668868275,-0.0571,-0.0811,15.563,0.36
215.296215463,1.22792803216,0.0001,0.0244,15.563,0.46
217.099818015,-0.901364628308,-0.1637,-0.079,14.3482,0.47
221.181652737,-2.46716952495,-0.4555,-0.2868,1.4168,0.62
216.93856949,0.64872848253,0.0183,0.1172,15.3419,0.18
218.170244029,-2.92645709283,-0.0466,0.2279,4.1445,1.06
219.882160623,2.80013400241,-0.1734,0.066,3.3625,0.73
217.67311021,-2.37361104041,-0.0803,-0.0226,15.563,0.14
223.153274628,-0.768171063818,0.4262,-0.1612,15.5629,0.22
220.212802155,-1.30797602106,-0.1776,0.5287,15.4747,0.28
211.410681631,0.152136420374,-0.3525,0.3149,10.1901,0.79
216.510462983,2.63200408197,0.0377,-0.139,14.9266,0.18
214.100090576,-2.32471423981,0.0413,-0.1299,15.2411,0.18
210.936884349,2.01865365048,-0.4577,0.0678,1.6018,0.63
211.595800408,-0.022915261938,0.0407,0.0295,15.2069,0.13
216.034722502,1.00008460938,-0.2297,0.5986,4.8954,0.96
213.871956381,1.83059564053,-0.2328,-0.3838,15.5629,0.37
212.708740161,-0.155214450749,0.4145,0.1255,1.926,0.88
216.443442855,-2.54561774051,0.3613,-0.3517,9.4635,0.12
211.514886052,-1.46783547087,0.362,-0.6282,13.1597,0.62
224.563044494,-2.62380715732,-0.0412,-0.0347,15.5559,0.34
224.255216165,1.03725852765,0.2899,-0.3044,5.887,0.93
220.556491663,2.82407952404,0.0635,-0.0153,15.3503,0.16
211.248555051,1.41825356441,-0.1311,-0.6921,15.563,0.31
216.841094312,0.755767688736,-0.115,0.5588,6.4557,0.84
212.873053797,0.839243971114,-0.0992,-0.451,15.1547,0.47
214.946911506,-1.34092648409,0.0216,0.2974,10.3953,0.68
222.477747158,-2.30288302269,-0.3196,-0.4661,3.2552,0.22
212.136100095,-1.90142416892,-0.0049,-0.4249,8.5395,0.86
216.494709951,0.167364137494,0.0485,-0.0765,15.3545,0.58
210.936962871,-2.89159741903,-0.0096,-0.2409,14.1944,1.14
211.947665049,-1.44259409008,0.0796,-0.1625,15.3223,0.54
214.996665459,-2.61649949578,0.2048,-0.0553,5.7035,1.18
212.041089038,1.1699253018,-0.4745,0.1425,0.7214,0.97
214.431508662,-2.379913842,-0.2665,0.3874,15.5629,0.14
217.999794895,2.41915031648,-0.228,-0.5743,11.0027,0.15
216.374769741,-0.956049250633,0.1252,-0.2932,11.7625,0.32
214.165230646,1.11509769586,-0.4979,-0.5927,3.8069,0.21
215.689519317,-2.99859916499,-0.0619,0.3568,12.5739,0.17
214.184599526,-1.85022000438,0.1997,-0.1194,0.2881,1.06
214.81353816,-0.052091192207,-0.3827,-0.4511,0.328,0.15
215.715645824,2.61340539345,-0.4867,-0.5094,15.2699,0.2
220.923790752,0.433748365296,-0.2052,-0.0592,13.9319,0.74
216.11969219,-1.59196408955,-0.0243,0.6573,2.3397,0.39
212.90286972,1.50025880668,-0.0329,-0.0239,7.9675,0.74
212.165252951,1.03532687614,0.542,-0.3735,7.982,0.85
220.562133475,1.5728937965,0.2374,-0.0562,8.4443,0.75
211.146580832,-2.03724918163,-0.4213,-0.1775,15.3717,0.2
216.574807466,0.764814396564,-0.5025,-0.1202,4.4446,0.52
215.094921748,-1.25188035091,-0.418,0.105,14.8541,0.3
211.859263173,2.47845153467,0.2653,0.1291,15.5016,0.52
211.593582837,2.07779555671,0.0343,-0.198,8.76,0.14
212.894948104,1.77210107748,0.0818,0.3284,14.2876,0.5
217.968922613,-2.84724968756,0.442,-0.4293,12.2981,0.19
222.104806844,2.61978878734,0.0022,0.0922,8.9098,1.06
221.551031326,0.263487531237,0.0935,-0.3827,9.9242,0.88
213.593838491,-0.398100537002,-0.0552,0.3742,4.6914,0.54
216.132848029,1.87973870853,-0.1201,-0.5584,14.7633,0.4
224.517283398,2.39499301927,-0.2537,0.0143,14.2765,0.3
222.015999545,-1.38058407474,0.0615,-0.3493,3.7385,0.56
210.64885519,1.41206133614,-0.701,0.3094,6.7123,0.33
219.551344903,2.77743920978,-0.7218,-0.024,13.6042,0.19
213.893301231,2.30441391193,-0.3079,0.2932,2.6026,0.27
212.368176383,-1.07991378418,0.1959,0.6202,5.8685,0.39
215.949533885,-0.396533572183,-0.4639,0.1494,1.7801,0.63
213.990647148,1.95061191143,-0.2741,0.1014,14.4866,0.49
215.937037868,1.57943612718,-0.049,-0.1015,3.1145,0.66
213.071041783,-2.06449470612,0.0226,0.3038,15.1082,0.6
223.268976072,-2.87318956198,-0.0786,-0.1198,15.1461,0.24
224.048051355,-2.83907920654,0.2294,-0.1417,8.5358,0.12
223.920789285,2.57788486628,0.6015,0.1946,10.6755,0.86
218.47784691,-1.54206579384,-0.2259,0.2644,9.2505,0.32
216.639016738,-2.04793237607,0.3752,0.5491,1.1065,0.54
221.39662335,-0.452182317988,-0.3169,0.2623,0.9181,0.15
212.339266601,-1.8718010345,0.1912,0.5875,14.9626,0.5
221.34918897,-2.69749514846,0.5808,0.3121,12.1952,0.44
219.435172113,0.503640257266,-0.1607,0.6496,6.9628,0.29
221.994243691,-0.220177093316,-0.3988,-0.0242,7.9726,0.9
212.13209931,1.67919161006,0.1771,0.0572,15.5597,0.2
224.411349243,2.37902996579,-0.2326,0.2994,13.5632,0.19
212.159110265,1.67839301849,-0.043,0.1377,14.4728,0.26
219.050309979,2.29539489868,0.2173,0.2623,8.4933,0.21
213.697048491,0.506940797822,0.0004,-0.4255,14.1391,0.82
218.568441558,1.81508673207,-0.2393,-0.1035,15.563,0.29
219.210963749,-0.235075342145,-0.2998,-0.4402,13.1357,0.82
215.74704115,-0.495272178916,0.47,0.1639,4.5133,0.12
216.190246047,2.42898553285,-0.1857,-0.2598,9.7491,0.3
223.61994374,1.21947954652,-0.0268,0.1875,12.5818,0.15
212.246602402,2.17154466451,-0.3133,0.3771,7.737,0.53
218.113583316,-0.541386932957,-0.1555,-0.511,13.4583,0.47
222.496752255,2.7994387565,-0.0845,-0.0453,15.1282,0.18
223.713856741,2.47107576165,0.2604,-0.2149,11.1456,0.46
224.844946022,0.747097087684,-0.5888,-0.001,8.267,1.3
219.228904213,1.51214214977,0.104,0.2435,4.6351,1.06
213.109834757,-0.758294586887,0.3372,-0.1437,4.2151,0.73
216.773188455,0.199876158027,-0.5264,-0.3759,6.4716,0.89
211.454131486,-1.67549336317,-0.2825,0.0137,15.4028,0.6
210.800420491,-0.928258850332,0.2072,-0.0302,14.2239,0.26
221.868670755,2.87145492221,-0.273,-0.2901,1.6477,0.46
212.619372803,0.571369324277,0.0563,0.3813,10.3739,0.29
213.195668258,-2.14386428248,-0.4355,-0.2971,7.937,0.48
216.821835188,0.613783323813,0.0479,-0.0762,3.2354,0.67
224.440742515,-1.60809626673,-0.003,0.0255,15.1942,0.19
210.945360149,2.35147710184,-0.1704,-0.4024,4.342,0.89
213.202157499,-1.76071737532,-0.0203,-0.3,15.4478,0.48
211.083935719,0.118787229846,0.0161,0.2052,3.6148,0.47
215.535891148,2.71715216071,-0.0033,0.0358,15.5246,0.49
214.255792614,-0.643631637768,0.6238,0.08,2.5994,0.33
214.383927714,-2.92439447171,0.3577,-0.3294,1.9275,1.3
214.166860598,2.71478382686,0.0014,0.1623,15.435,0.73
218.854482804,0.860754301847,0.5751,-0.2774,15.1714,0.46
216.455566434,-2.2396313283,-0.4425,-0.4671,11.0287,1.0
217.143050079,1.2557835649,0.0462,0.4737,15.4108,0.27
215.783071999,-0.626116688799,0.4217,-0.0722,11.1305,0.26
223.468568751,1.53346906704,-0.0179,-0.4581,0.7865,0.14
224.572453927,-0.765612226168,0.4164,0.1725,4.7533,0.51
222.556519492,0.079093871372,-0.144,-0.0507,14.6803,0.73
215.057003373,-2.75038261719,0.6511,-0.2445,7.5889,0.68
214.423871205,-1.44236936626,-0.4385,-0.2173,0.8721,1.29
221.075801929,1.32208632465,0.0096,0.0595,15.5003,0.44
213.160650046,-0.077606423052,-0.0743,0.0662,14.2377,0.63
220.601866609,1.35122333744,0.0557,-0.0529,5.9541,0.82
220.818425957,1.49861117818,0.1464,-0.2166,3.6199,0.65
217.99849444,-0.240616939739,0.4519,0.1408,8.6423,0.39
217.829946845,-2.48241076633,0.1891,-0.4965,10.2225,1.14
213.602566333,2.41526809803,0.3296,0.0667,15.3961,0.64
223.311500711,0.295515465558,-0.2934,-0.214,13.0977,0.79
221.280627787,-0.155518900942,0.0974,-0.4172,11.0546,0.1
221.245356592,-2.31458713775,-0.0045,-0.1705,15.327,0.22
220.989874592,2.00231431697,-0.1834,0.2205,9.935,0.82
217.745264796,2.24470824366,0.288,0.2474,14.1534,0.76
217.715895649,1.15152572614,-0.5648,0.1571,8.1087,1.06
216.30986608,0.491318901222,0.3527,0.1447,12.5287,0.57
219.589872814,-1.13732031942,-0.1028,-0.5965,8.3614,0.35
212.696038229,-0.845496833467,0.0666,0.0033,15.2159,0.49
212.307485941,1.3287287165,-0.4767,0.1196,8.2088,0.66
211.577146822,-1.24628719312,0.5505,0.3651,11.8657,0.59
218.104686036,1.21451467066,0.4574,0.0369,8.19,0.12
214.425366976,-2.58051234947,0.0167,0.0201,0.8048,0.52
220.204537074,1.48638016425,0.1819,-0.2179,14.4852,0.63
215.780978712,1.85347308208,-0.1153,-0.132,12.5463,0.88
213.476729972,0.15951463651,-0.0902,-0.1863,1.2249,0.66
216.607863586,-2.23601907661,-0.4676,-0.0302,10.7585,0.77
222.320145236,1.8442149618,-0.147,-0.1004,15.5535,0.34
218.553745537,0.369640398471,-0.4145,0.2656,10.1947,0.3
214.149820395,0.181298346353,-0.1506,0.2939,7.5017,0.96
212.036463194,-2.63812000938,0.3863,-0.4153,0.7364,0.13
213.107366811,-0.998036514079,-0.6093,0.0063,3.1736,0.17
219.175725508,-1.73759708339,0.5468,0.3754,11.9277,0.7
221.686270397,-2.22852924433,-0.603,0.2136,10.4154,0.3
211.603713889,0.098075516383,-0.6663,-0.2463,8.5374,0.76
213.247258585,-0.250282605145,0.1824,-0.1107,14.9406,0.58
217.360394994,2.87785383312,-0.0163,-0.2535,15.0413,0.24
220.560222713,-1.26124688795,0.3842,-0.4732,6.5389,0.48
211.941775829,0.882842432232,-0.1425,-0.3939,5.3211,0.39
221.091897382,1.01832930769,0.3186,-0.0945,15.4415,0.57
223.38321148,0.22124949304,0.6321,0.2961,12.0539,0.89
213.320441858,0.463733945231,-0.1545,-0.1991,1.8665,0.9
221.440738846,-2.73472036339,0.3566,-0.0823,15.5069,0.22
214.424702822,-2.51038461986,-0.1896,-0.0807,0.9628,0.52
212.239623162,0.136027731359,-0.209,-0.5332,13.2792,0.18
217.829084803,-1.09777697321,-0.2964,-0.4639,15.5508,0.35
214.969455008,-0.74214672764,0.0662,0.2839,5.7009,0.19
222.171679622,-0.456764203312,0.0326,-0.1281,8.5712,0.78
223.863555623,2.62410940347,-0.1394,0.1033,13.262,0.7
